participant,condition,rt,lang,sex
36,incongruent,501.73854589410877,eng,M
36,congruent,386.27838587305666,eng,M
36,congruent,375.99594705590636,eng,M
36,congruent,456.39882826155656,eng,M
36,incongruent,545.9004897169985,eng,M
36,congruent,296.0749355887571,eng,M
37,incongruent,291.8623504989753,eng,K
37,incongruent,615.848882750613,eng,K
37,congruent,418.28174993923164,eng,K
37,congruent,823.004831330815,eng,K
37,congruent,292.36981362481475,eng,K
37,incongruent,354.8604778338945,eng,K
37,incongruent,286.1851692272533,eng,K
37,congruent,358.21189639403366,eng,K
37,congruent,253.6598026017006,eng,K
37,congruent,337.4905927146718,eng,K
37,congruent,237.0224917796533,eng,K
37,incongruent,502.03382787386175,eng,K
37,congruent,569.7675586677367,eng,K
37,incongruent,298.4654095127076,eng,K
37,incongruent,587.1557199699482,eng,K
37,incongruent,238.1735776373677,eng,K
37,incongruent,755.518614358993,eng,K
37,incongruent,507.60511690509816,eng,K
37,incongruent,245.70272333182632,eng,K
37,congruent,516.7367548132906,eng,K
37,congruent,236.50225608854936,eng,K
37,incongruent,590.9142166613783,eng,K
37,congruent,405.6083223082406,eng,K
37,congruent,321.2235285478763,eng,K
37,incongruent,347.5989544079483,eng,K
37,incongruent,512.5376911284785,eng,K
37,congruent,373.35849671975495,eng,K
37,incongruent,202.29944217258517,eng,K
37,congruent,364.9166893693123,eng,K
37,congruent,339.0397634254739,eng,K
37,congruent,308.84635493009796,eng,K
37,incongruent,296.9750474080718,eng,K
37,congruent,559.4831480684536,eng,K
37,congruent,359.26950315830686,eng,K
37,congruent,400.2276934913706,eng,K
37,incongruent,336.04380900171634,eng,K
37,congruent,326.6865099843924,eng,K
37,incongruent,313.4443858402317,eng,K
37,incongruent,320.887789389764,eng,K
37,incongruent,202.59817062549186,eng,K
37,incongruent,354.5811902514082,eng,K
37,incongruent,453.633948340805,eng,K
37,congruent,779.9217541338065,eng,K
37,incongruent,380.6547840315033,eng,K
37,congruent,295.7952510747043,eng,K
37,congruent,240.9640588434681,eng,K
37,congruent,214.10150918224946,eng,K
37,incongruent,327.6405280994507,eng,K
37,incongruent,279.0416513617995,eng,K
37,congruent,260.5932966796777,eng,K
37,incongruent,635.6594384415338,eng,K
37,congruent,334.10082676025127,eng,K
37,congruent,312.97942147247795,eng,K
37,incongruent,410.4553877299762,eng,K
37,incongruent,721.7509147959117,eng,K
37,congruent,515.6053453404857,eng,K
37,incongruent,207.71635434100676,eng,K
37,incongruent,242.47229140037672,eng,K
37,congruent,407.2202542971298,eng,K
37,incongruent,507.87813579491757,eng,K
37,incongruent,413.22537294985835,eng,K
37,incongruent,189.43702371061352,eng,K
37,incongruent,337.60564491089434,eng,K
37,incongruent,498.6076277164559,eng,K
37,congruent,872.9241425182483,eng,K
37,congruent,525.3351258992903,eng,K
37,incongruent,418.4041436602973,eng,K
37,congruent,517.1495895403089,eng,K
37,congruent,392.1759981975344,eng,K
37,congruent,507.03092610285046,eng,K
37,congruent,209.67893271585862,eng,K
37,incongruent,193.16962741000742,eng,K
37,congruent,443.9929505473021,eng,K
37,congruent,411.5170148933571,eng,K
37,incongruent,331.90184977423417,eng,K
37,congruent,286.38740929698264,eng,K
37,congruent,442.4947767802669,eng,K
37,incongruent,284.1349329388513,eng,K
37,incongruent,529.1233781735018,eng,K
37,incongruent,476.5678508479846,eng,K
37,incongruent,311.29655145603766,eng,K
37,incongruent,471.53675605197134,eng,K
37,incongruent,584.8921606647968,eng,K
37,incongruent,206.79804233828304,eng,K
37,congruent,286.56793892366727,eng,K
37,congruent,211.6757154732823,eng,K
37,congruent,270.2030122715509,eng,K
37,congruent,360.7951382477503,eng,K
37,congruent,248.936877377252,eng,K
37,incongruent,505.0344813719255,eng,K
37,congruent,186.60527819471676,eng,K
37,incongruent,337.93014272915184,eng,K
37,congruent,523.1781814372694,eng,K
37,congruent,460.40605624260223,eng,K
37,congruent,301.6169902608482,eng,K
37,incongruent,359.92477356956886,eng,K
37,incongruent,335.34429195533255,eng,K
37,congruent,370.9069219598491,eng,K
37,congruent,519.4092938465991,eng,K
37,incongruent,669.7281627651257,eng,K
38,incongruent,469.741103053635,eng,K
38,congruent,524.5301069158488,eng,K
38,congruent,362.63316692345626,eng,K
38,incongruent,608.7451481516786,eng,K
38,incongruent,444.8521366932148,eng,K
38,congruent,179.63571378430342,eng,K
38,incongruent,477.24430832777523,eng,K
38,incongruent,442.93160118427346,eng,K
38,congruent,453.21183251074854,eng,K
38,congruent,423.4452305155821,eng,K
38,incongruent,1560.9098000438973,eng,K
38,congruent,362.16388516758576,eng,K
38,incongruent,528.2772612719209,eng,K
38,incongruent,520.1623915672828,eng,K
38,congruent,416.77728116994405,eng,K
38,congruent,352.87761595442475,eng,K
38,incongruent,383.10525431515316,eng,K
38,incongruent,295.7171730938982,eng,K
38,congruent,308.60177812126193,eng,K
38,incongruent,562.0108965622454,eng,K
38,incongruent,448.3118602575262,eng,K
38,incongruent,405.31714528700195,eng,K
38,incongruent,305.59189261020373,eng,K
38,incongruent,326.7917940789513,eng,K
38,congruent,277.97105244642296,eng,K
38,congruent,398.60786674344615,eng,K
38,congruent,609.5078816294902,eng,K
38,congruent,344.1698868970948,eng,K
38,congruent,263.531897957903,eng,K
38,incongruent,210.34900600171133,eng,K
38,incongruent,538.2062410925025,eng,K
38,incongruent,424.1939213665353,eng,K
38,incongruent,630.2983286617678,eng,K
38,incongruent,436.5125646308206,eng,K
38,congruent,446.60262999804604,eng,K
38,congruent,565.3906291625174,eng,K
38,congruent,335.97109361563423,eng,K
38,incongruent,509.40128556891136,eng,K
38,incongruent,392.4442663955043,eng,K
38,incongruent,549.9634950387491,eng,K
38,incongruent,663.0860020425905,eng,K
38,congruent,489.0976078539105,eng,K
38,incongruent,492.604391194579,eng,K
38,incongruent,328.0400846694282,eng,K
38,congruent,278.8610983074716,eng,K
38,congruent,383.3493911053969,eng,K
38,congruent,451.69805747429035,eng,K
38,congruent,255.4523369783522,eng,K
38,congruent,202.03350570161783,eng,K
38,congruent,620.2536635870796,eng,K
38,congruent,268.7213457424533,eng,K
38,congruent,322.6759402498196,eng,K
38,congruent,326.86385129996296,eng,K
38,congruent,308.0960700772017,eng,K
38,congruent,669.2876120490555,eng,K
38,incongruent,227.03335007972652,eng,K
38,congruent,338.82045323060885,eng,K
38,congruent,238.94930095587415,eng,K
38,incongruent,753.0488473663295,eng,K
38,congruent,484.6752236485728,eng,K
38,congruent,365.0377371859716,eng,K
38,incongruent,363.6736008880247,eng,K
38,congruent,303.0962102215618,eng,K
38,incongruent,273.621601802442,eng,K
38,congruent,302.29335313420603,eng,K
38,congruent,248.29560703451065,eng,K
38,incongruent,589.2441996925561,eng,K
38,incongruent,402.93033159024765,eng,K
38,congruent,570.030214115231,eng,K
38,incongruent,264.46430912798667,eng,K
38,incongruent,419.63491260463985,eng,K
38,incongruent,347.73822447339023,eng,K
38,incongruent,238.28234827780534,eng,K
38,congruent,543.3699120254576,eng,K
38,incongruent,410.33401329476317,eng,K
38,incongruent,540.2097607239989,eng,K
38,incongruent,471.10703544143723,eng,K
38,congruent,259.13853089306764,eng,K
38,congruent,217.9716626467475,eng,K
38,incongruent,673.4501897345476,eng,K
38,congruent,266.52002469315494,eng,K
38,congruent,705.211567398796,eng,K
38,congruent,255.43264156672709,eng,K
38,congruent,338.8780858406367,eng,K
38,incongruent,576.7483801778899,eng,K
38,incongruent,348.7757705123033,eng,K
38,incongruent,591.135791765063,eng,K
38,incongruent,428.02730606396983,eng,K
38,congruent,317.5618089266271,eng,K
38,incongruent,294.9891512382133,eng,K
38,incongruent,385.944081633748,eng,K
38,incongruent,556.8350743686589,eng,K
38,incongruent,452.8585994624236,eng,K
38,incongruent,224.0230673107644,eng,K
38,congruent,374.4913925371393,eng,K
38,congruent,433.7855551042279,eng,K
38,congruent,385.45050040519016,eng,K
38,incongruent,535.2345799224931,eng,K
38,congruent,414.7858772680515,eng,K
38,congruent,791.99005486735,eng,K
39,incongruent,242.16226368394123,eng,M
39,incongruent,578.0709609963526,eng,M
39,congruent,330.8738063781498,eng,M
39,congruent,443.52889674776156,eng,M
39,incongruent,462.5536635558608,eng,M
39,congruent,459.0522760397862,eng,M
39,incongruent,602.0372409089939,eng,M
39,incongruent,403.8400754610992,eng,M
39,congruent,185.1497852908439,eng,M
39,incongruent,421.53087871921474,eng,M
39,congruent,415.5048520733716,eng,M
39,incongruent,266.60921741042256,eng,M
39,incongruent,345.9077230185406,eng,M
39,congruent,367.5348474778163,eng,M
39,incongruent,438.5835341819586,eng,M
39,incongruent,1073.7220143711884,eng,M
39,congruent,854.4831330745222,eng,M
39,congruent,356.35052886165505,eng,M
39,congruent,373.9362822485984,eng,M
39,incongruent,454.04168823519876,eng,M
39,congruent,461.1581535585884,eng,M
39,incongruent,262.6323563867411,eng,M
39,incongruent,400.2603493103634,eng,M
39,incongruent,226.05313997658416,eng,M
39,congruent,297.7793342183809,eng,M
39,congruent,416.6088241643691,eng,M
39,congruent,527.9151337376538,eng,M
39,incongruent,419.4905169078024,eng,M
39,congruent,451.18151446035785,eng,M
39,incongruent,559.9362522416387,eng,M
39,incongruent,256.95585314883994,eng,M
39,congruent,296.91535975586817,eng,M
39,congruent,669.3310925735483,eng,M
39,incongruent,460.0350801009639,eng,M
39,congruent,445.7807374476804,eng,M
39,incongruent,295.18719936281366,eng,M
39,incongruent,346.26185744227587,eng,M
39,congruent,307.90422186200175,eng,M
39,incongruent,601.63187453414,eng,M
39,congruent,184.4490392427605,eng,M
39,congruent,602.8856192372546,eng,M
39,congruent,307.93181683458835,eng,M
39,incongruent,287.83329767086883,eng,M
39,congruent,248.7371050886998,eng,M
39,congruent,602.3496779250553,eng,M
39,congruent,351.05981395047525,eng,M
39,congruent,315.0777161056253,eng,M
39,incongruent,331.77566659090417,eng,M
39,incongruent,383.5592921875183,eng,M
39,congruent,715.5186335618623,eng,M
39,congruent,402.94621857462556,eng,M
39,incongruent,240.7842082215045,eng,M
39,incongruent,430.3214093290404,eng,M
39,congruent,767.8679958676485,eng,M
39,congruent,454.7865371904917,eng,M
39,incongruent,842.3705969411851,eng,M
39,congruent,246.37660401157717,eng,M
39,congruent,370.32558676068516,eng,M
39,incongruent,259.3238267552598,eng,M
39,congruent,247.36101224386016,eng,M
39,incongruent,614.3384007913141,eng,M
39,congruent,336.85146181595206,eng,M
39,congruent,369.21623137575386,eng,M
39,congruent,265.00743315020594,eng,M
39,incongruent,353.8582710401354,eng,M
39,incongruent,298.42908216283524,eng,M
39,incongruent,439.57635917642745,eng,M
39,incongruent,787.5039452148885,eng,M
39,incongruent,338.2861149494332,eng,M
39,incongruent,426.19760026951883,eng,M
39,incongruent,593.7635521799966,eng,M
39,incongruent,360.11129321160564,eng,M
39,congruent,227.35712034681566,eng,M
39,congruent,365.0068677384938,eng,M
39,congruent,846.1875429050785,eng,M
39,congruent,320.89502375929675,eng,M
39,congruent,286.76929953053894,eng,M
39,incongruent,318.32961869110807,eng,M
39,congruent,417.44583300557645,eng,M
39,incongruent,312.65669325400637,eng,M
39,incongruent,348.0506889169502,eng,M
39,congruent,326.4636571493521,eng,M
39,congruent,764.0368153434146,eng,M
39,congruent,424.5028431316252,eng,M
39,incongruent,338.25850505620036,eng,M
39,incongruent,489.4957694813774,eng,M
39,congruent,241.5800895393959,eng,M
39,congruent,391.9030154933471,eng,M
39,incongruent,425.9807450849552,eng,M
39,congruent,292.49312020213563,eng,M
39,incongruent,1019.0689646422315,eng,M
39,incongruent,186.6366240771409,eng,M
39,congruent,935.8231760037206,eng,M
39,incongruent,496.3871441318456,eng,M
39,incongruent,409.62740243217615,eng,M
39,incongruent,401.3579221565078,eng,M
39,incongruent,461.71010823088085,eng,M
39,congruent,444.1169557865758,eng,M
39,congruent,602.429439945432,eng,M
39,incongruent,434.51880764876313,eng,M
40,congruent,287.16161840463405,eng,K
40,congruent,356.81919865827336,eng,K
40,incongruent,327.9019201691403,eng,K
40,incongruent,329.45029056055955,eng,K
40,congruent,479.510312932112,eng,K
40,congruent,681.9812434566506,eng,K
40,incongruent,937.3151519714238,eng,K
40,congruent,401.8311072655409,eng,K
40,congruent,776.630154011759,eng,K
40,congruent,299.1681431643838,eng,K
40,incongruent,277.28732985748763,eng,K
40,incongruent,380.2106289141673,eng,K
40,incongruent,276.41275126985784,eng,K
40,incongruent,550.1131144761027,eng,K
40,incongruent,313.791922186722,eng,K
40,incongruent,267.0332618077433,eng,K
40,congruent,388.2909759696103,eng,K
40,incongruent,335.5412098161545,eng,K
40,congruent,354.00005062525753,eng,K
40,incongruent,312.6971047278858,eng,K
40,incongruent,336.4785350798931,eng,K
40,incongruent,365.3329746807076,eng,K
40,congruent,324.07726291332335,eng,K
40,incongruent,1024.73077361675,eng,K
40,congruent,233.66799279080024,eng,K
40,congruent,262.02456812290717,eng,K
40,congruent,267.40013003636284,eng,K
40,incongruent,387.2787660736597,eng,K
40,congruent,415.22022197320143,eng,K
40,congruent,219.74902334727844,eng,K
40,congruent,282.27183047707246,eng,K
40,incongruent,801.5704911888333,eng,K
40,incongruent,470.9013510524793,eng,K
40,incongruent,313.93517499658253,eng,K
40,congruent,454.82275272730396,eng,K
40,congruent,387.33961109792506,eng,K
40,congruent,460.32972608764896,eng,K
40,congruent,165.20827997819558,eng,K
40,congruent,383.27075075367145,eng,K
40,congruent,424.9797622534089,eng,K
40,congruent,232.95760785522288,eng,K
40,incongruent,307.77828622204237,eng,K
40,congruent,323.2338499534257,eng,K
40,incongruent,434.64975055795037,eng,K
40,congruent,476.92494800410674,eng,K
40,congruent,365.87205456002846,eng,K
40,congruent,300.1110586210733,eng,K
40,incongruent,844.3915418802857,eng,K
40,congruent,347.7556153057151,eng,K
40,incongruent,641.6082288031494,eng,K
40,incongruent,536.3180268886911,eng,K
40,incongruent,361.60394002446844,eng,K
40,incongruent,277.6422590414131,eng,K
40,congruent,227.7565730169929,eng,K
40,congruent,387.76896236428,eng,K
40,congruent,337.11722586072887,eng,K
40,incongruent,527.0207817747016,eng,K
40,congruent,346.7121674525635,eng,K
40,incongruent,227.15745390009258,eng,K
40,congruent,385.9472033897739,eng,K
40,incongruent,323.55487652527086,eng,K
40,incongruent,583.7692448187549,eng,K
40,congruent,783.1656732328986,eng,K
40,incongruent,277.1793925378489,eng,K
40,incongruent,115.13682595252062,eng,K
40,incongruent,304.24266145724516,eng,K
40,incongruent,335.3344797212168,eng,K
40,incongruent,373.2134419521247,eng,K
40,incongruent,456.72969228417,eng,K
40,congruent,284.1131525221339,eng,K
40,incongruent,326.66394447209206,eng,K
40,incongruent,305.0989059801024,eng,K
40,incongruent,464.07158847770955,eng,K
40,incongruent,716.4673341373045,eng,K
40,congruent,224.5072298489885,eng,K
40,incongruent,468.28172928934555,eng,K
40,incongruent,453.3797025711324,eng,K
40,congruent,216.47436518608606,eng,K
40,congruent,290.78030486992714,eng,K
40,incongruent,583.9895087367848,eng,K
40,congruent,279.9749239068774,eng,K
40,congruent,448.14967774680804,eng,K
40,congruent,276.4459088726678,eng,K
40,incongruent,597.9095701990933,eng,K
40,congruent,522.8449274455728,eng,K
40,incongruent,612.0617789679175,eng,K
40,incongruent,365.0466093120476,eng,K
40,incongruent,513.4357781933113,eng,K
40,congruent,765.0291544113452,eng,K
40,incongruent,246.57274625126593,eng,K
40,congruent,1034.026019986312,eng,K
40,congruent,288.75329330113607,eng,K
40,incongruent,756.8769814013925,eng,K
40,congruent,322.3807116032812,eng,K
40,congruent,332.28943993673124,eng,K
40,incongruent,415.0714841149829,eng,K
40,congruent,531.2321391416024,eng,K
40,incongruent,399.76316611804475,eng,K
40,congruent,233.29625586641092,eng,K
40,congruent,314.55844196660286,eng,K
