,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,MID,u_warm,u_gn,u_sincere,u_friendly,u_wi,u_trustworthy,u_competent,u_confident,u_intel,u_capable,u_efficient,u_skillful,uval,t_warm,t_gn,t_sincere,t_friendly,t_wi,t_trustworthy,t_competent,t_confident,t_intel,t_capable,t_efficient,t_skillful,tval,Q29,age,gender
469,R_6Rvd5tCjA3aZoRD,Default Response Set,Anonymous,,,removed,0,2014-08-09 16:59:03,2014-08-09 17:05:22,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,19.0,2.0
470,R_8cW5vWAvHD9sC6p,Default Response Set,Anonymous,,,removed,0,2014-08-09 17:10:26,2014-08-09 17:19:05,1.0,removed,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,,19.0,1.0
471,R_081TcljiTscgB0x,Default Response Set,Anonymous,,,removed,0,2014-08-09 17:59:31,2014-08-09 18:07:04,1.0,removed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,31.0,2.0
472,R_eKc6gpBZ2NiMsu1,Default Response Set,Anonymous,,,removed,0,2014-08-09 19:39:30,2014-08-09 19:44:07,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,28.0,1.0
473,R_3WovEprWFDSkwDz,Default Response Set,Anonymous,,,removed,0,2014-08-09 19:56:22,2014-08-09 19:59:38,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,,,,,,,,,,,,,,26.0,1.0
474,R_8xmk1RvsHFMkT5z,Default Response Set,Anonymous,,,removed,0,2014-08-09 20:03:34,2014-08-09 20:09:22,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,6.0,,52.0,2.0
475,R_a2WwkLRoxufG4kJ,Default Response Set,Anonymous,,,removed,0,2014-08-09 21:38:04,2014-08-09 22:34:32,0.0,removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,R_cuW2asssp6xmiBn,Default Response Set,Anonymous,,,removed,0,2014-08-09 21:46:51,2014-08-09 21:56:37,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,,,51.0,2.0
477,R_9oxwo8a69B8mSAR,Default Response Set,Anonymous,,,removed,0,2014-08-09 22:23:23,2014-08-09 22:32:08,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,23.0,1.0
478,R_72Nepm4G6ypP9EF,Default Response Set,Anonymous,,,removed,0,2014-08-09 22:57:08,2014-08-09 23:00:20,1.0,removed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,28.0,2.0
479,R_eX5Bs6VF9BE82fH,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:11:27,2014-08-09 23:17:42,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,29.0,2.0
480,R_bBMBGQs4QUADh3L,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:20:20,2014-08-09 23:28:16,1.0,removed,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,,28.0,2.0
481,R_8D1jCGdB2VeR9kx,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:20:46,2014-08-09 23:27:08,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,,,,,,,,,,,,,,53.0,2.0
482,R_ezi9DVi0G6yInGJ,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:36:28,2014-08-09 23:41:20,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,,29.0,1.0
483,R_efCT0UNRqesy54V,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:39:51,2014-08-09 23:44:55,1.0,removed,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,,,,,,,,,,,,,,,29.0,2.0
484,R_eORWJxij4TQjrPD,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:48:15,2014-08-10 00:02:38,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,7.0,,40.0,2.0
485,R_9nvdMmGeSpVZtQx,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:54:09,2014-08-09 23:59:12,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,,,,,,,,,,,,,,,30.0,1.0
486,R_bBoZHvCEROGY1ed,Default Response Set,Anonymous,,,removed,0,2014-08-09 23:54:51,2014-08-10 00:01:16,1.0,removed,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,,28.0,2.0
487,R_38kGaZczBRHeT41,Default Response Set,Anonymous,,,removed,0,2014-08-10 00:00:25,2014-08-10 00:06:12,1.0,removed,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,,,,,,,,,,,,,,,34.0,1.0
488,R_3q0nlHdui3cenqt,Default Response Set,Anonymous,,,removed,0,2014-08-10 00:31:19,2014-08-10 00:39:33,1.0,removed,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,57.0,2.0
489,R_8kpP6ke19tDZNs1,Default Response Set,Anonymous,,,removed,0,2014-08-10 01:30:36,2014-08-10 01:36:35,1.0,removed,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,7.0,,,,,,,,,,,,,,,43.0,2.0
490,R_5pSTjTpEJ6udAMd,Default Response Set,Anonymous,,,removed,0,2014-08-10 01:49:33,2014-08-10 01:55:42,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,27.0,1.0
491,R_1FXrS9KHoD7AekR,Default Response Set,Anonymous,,,removed,0,2014-08-10 03:37:20,2014-08-10 03:40:41,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,20.0,2.0
492,R_81CuLHYQbQP2OFv,Default Response Set,Anonymous,,,removed,0,2014-08-10 04:18:24,2014-08-10 04:23:47,1.0,removed,,,,,,,,,,,,,,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,21.0,2.0
493,R_3R8NLzDgfRw0KKV,Default Response Set,Anonymous,,,removed,0,2014-08-10 09:20:08,2014-08-10 09:23:58,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,56.0,2.0
494,R_08jsFSPH0vgM18x,Default Response Set,Anonymous,,,removed,0,2014-08-10 09:28:09,2014-08-10 09:33:29,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,31.0,2.0
495,R_6RSO6TPClEEFa6x,Default Response Set,Anonymous,,,removed,0,2014-08-10 10:25:02,2014-08-10 10:33:30,1.0,removed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,58.0,1.0
496,R_6tJqyqx3DalPHfL,Default Response Set,Anonymous,,,removed,0,2014-08-10 11:28:41,2014-08-10 11:32:44,1.0,removed,,,,,,,,,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,,26.0,2.0
497,R_8J8jbhAKfwOY74x,Default Response Set,Anonymous,,,removed,0,2014-08-10 11:37:04,2014-08-10 11:44:33,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,73.0,1.0
498,R_1Hx2edglCw2pdvD,Default Response Set,Anonymous,,,removed,0,2014-08-10 12:12:11,2014-08-10 12:18:18,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,,,,,,,,,,,,,,,44.0,2.0
499,R_a4al5wJ5F6fsbkx,Default Response Set,Anonymous,,,removed,0,2014-08-10 12:27:43,2014-08-10 12:34:23,1.0,removed,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,6.0,,47.0,2.0
500,R_0cTk1dXEaHlFx6l,Default Response Set,Anonymous,,,removed,0,2014-08-10 12:51:09,2014-08-10 12:59:05,1.0,removed,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,,,,,,,,,,,,,,,22.0,1.0
501,R_bODTkW9TjIasYjH,Default Response Set,Anonymous,,,removed,0,2014-08-10 12:54:43,2014-08-10 13:02:22,1.0,removed,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,,25.0,2.0
502,R_3lpiJw7VJOukd9j,Default Response Set,Anonymous,,,removed,0,2014-08-10 13:26:50,2014-08-10 13:31:50,1.0,removed,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,25.0,1.0
503,R_bQvZpUSWhZ4VQ9v,Default Response Set,Anonymous,,,removed,0,2014-08-10 13:56:40,2014-08-10 14:00:54,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,28.0,1.0
504,R_1GGNUkda8VU9E21,Default Response Set,Anonymous,,,removed,0,2014-08-10 14:16:22,2014-08-10 14:22:12,1.0,removed,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,,,33.0,1.0
505,R_cZMXBIipkudzuy9,Default Response Set,Anonymous,,,removed,0,2014-08-10 14:21:27,2014-08-10 14:28:04,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,55.0,1.0
506,R_6RIyNZUScI6TJ9H,Default Response Set,Anonymous,,,removed,0,2014-08-10 14:47:31,2014-08-10 14:56:18,1.0,removed,,,,,,,,,,,,,,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,7.0,,22.0,1.0
507,R_8eqoSwGFcLChK05,Default Response Set,Anonymous,,,removed,0,2014-08-10 15:10:49,2014-08-10 15:17:57,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,29.0,2.0
508,R_cSkG0NLGKp9qMdL,Default Response Set,Anonymous,,,removed,0,2014-08-10 15:19:10,2014-08-10 15:25:17,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,58.0,2.0
509,R_cSjXHYflxGusXw9,Default Response Set,Anonymous,,,removed,0,2014-08-10 16:02:52,2014-08-10 16:05:37,1.0,removed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,7.0,,,,,,,,,,,,,,,26.0,2.0
510,R_9uBI5Yq8xaBw8MB,Default Response Set,Anonymous,,,removed,0,2014-08-10 16:04:51,2014-08-10 16:09:58,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,47.0,2.0
511,R_6txax2RTmp4JDZr,Default Response Set,Anonymous,,,removed,0,2014-08-10 16:12:43,2014-08-10 16:21:10,1.0,removed,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,,,,,,,,,,,,,,,39.0,1.0
512,R_8oYAIK6RcGuJBop,Default Response Set,Anonymous,,,removed,0,2014-08-10 16:20:15,2014-08-10 16:24:24,1.0,removed,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,7.0,,28.0,1.0
513,R_9pMaegsfXrGWl0N,Default Response Set,Anonymous,,,removed,0,2014-08-10 16:42:07,2014-08-10 16:45:26,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,27.0,2.0
514,R_40LLZcoZ3eihKe1,Default Response Set,Anonymous,,,removed,0,2014-08-10 16:53:19,2014-08-10 16:59:54,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,,,,,,,,,,,,,,,55.0,2.0
515,R_57SbA4T41gfo3UF,Default Response Set,Anonymous,,,removed,0,2014-08-10 17:16:34,2014-08-10 17:25:52,1.0,removed,,,,,,,,,,,,,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,,69.0,2.0
516,R_5mXtghhxQ8pWvit,Default Response Set,Anonymous,,,removed,0,2014-08-10 17:32:14,2014-08-10 17:36:22,1.0,removed,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,21.0,1.0
517,R_eFeNWqLog6CnxUV,Default Response Set,Anonymous,,,removed,0,2014-08-10 18:12:04,2014-08-10 18:14:49,1.0,removed,2.0,1.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,2.0,3.0,6.0,,,,,,,,,,,,,,,23.0,2.0
518,R_6Gr5XAIntK4JSv3,Default Response Set,Anonymous,,,removed,0,2014-08-10 18:25:25,2014-08-10 18:36:15,1.0,removed,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,,38.0,2.0
519,R_cUd48F2wrFHBO5f,Default Response Set,Anonymous,,,removed,0,2014-08-10 19:00:35,2014-08-10 19:14:17,1.0,removed,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,61.0,2.0
520,R_9WBYCSGaayY79u5,Default Response Set,Anonymous,,,removed,0,2014-08-10 19:29:25,2014-08-10 19:33:04,1.0,removed,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,,29.0,1.0
521,R_9AHBW8vQfA4usOp,Default Response Set,Anonymous,,,removed,0,2014-08-10 19:46:13,2014-08-10 19:53:12,1.0,removed,,,,,,,,,,,,,,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,7.0,,51.0,2.0
522,R_9XgE5fQxtVLZcP3,Default Response Set,Anonymous,,,removed,0,2014-08-10 19:57:18,2014-08-10 20:02:57,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,50.0,2.0
523,R_cA6CLIm4V8ycznn,Default Response Set,Anonymous,,,removed,0,2014-08-10 20:17:45,2014-08-10 20:20:35,1.0,removed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,22.0,2.0
524,R_ezhGLfpyLlmJHXD,Default Response Set,Anonymous,,,removed,0,2014-08-10 20:55:16,2014-08-10 20:59:31,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,29.0,2.0
525,R_9uJzWUamWapVCPX,Default Response Set,Anonymous,,,removed,0,2014-08-10 20:57:56,2014-08-10 20:58:46,0.0,removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,R_d6lBSN411YRuDoF,Default Response Set,Anonymous,,,removed,0,2014-08-10 21:30:16,2014-08-10 21:37:23,0.0,removed,,,,,,,,,,,,,,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,7.0,,72.0,2.0
527,R_ezm9eXpN07v1JwV,Default Response Set,Anonymous,,,removed,0,2014-08-10 21:38:40,2014-08-10 21:45:36,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,52.0,2.0
528,R_5hXrPwAE9huJRbv,Default Response Set,Anonymous,,,removed,0,2014-08-10 21:44:11,2014-08-10 21:53:51,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,42.0,1.0
529,R_afwzhfVjgM9Ovhr,Default Response Set,Anonymous,,,removed,0,2014-08-10 22:43:35,2014-08-10 22:46:00,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,21.0,2.0
530,R_8lhS90bFTlcyA9D,Default Response Set,Anonymous,,,removed,0,2014-08-10 23:07:56,2014-08-10 23:14:56,1.0,removed,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,,,,,,,,,,,,,,,21.0,1.0
531,R_eX5joyf7pgQuNXn,Default Response Set,Anonymous,,,removed,0,2014-08-10 23:35:40,2014-08-10 23:38:41,1.0,removed,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,,23.0,1.0
532,R_5A6doXgdbyQQEoB,Default Response Set,Anonymous,,,removed,0,2014-08-10 23:44:22,2014-08-10 23:47:43,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,28.0,1.0
533,R_dokQDdLk2hi1Pc9,Default Response Set,Anonymous,,,removed,0,2014-08-10 23:55:45,2014-08-10 23:58:15,1.0,removed,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,,,,,,,,,,,,,,,20.0,1.0
534,R_6fyDw1fOj4pkBTv,Default Response Set,Anonymous,,,removed,0,2014-08-11 00:20:59,2014-08-11 00:27:05,1.0,removed,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,,,,,,,,,,,,,,,23.0,2.0
535,R_51lDiF6qWRCfzZr,Default Response Set,Anonymous,,,removed,0,2014-08-11 00:44:52,2014-08-11 00:52:51,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,34.0,1.0
536,R_e4mL4hrVjxWxUrj,Default Response Set,Anonymous,,,removed,0,2014-08-11 01:14:54,2014-08-11 01:20:37,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,24.0,2.0
537,R_6Eam2Sn0oyPXlMF,Default Response Set,Anonymous,,,removed,0,2014-08-11 01:26:19,2014-08-11 01:33:37,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,52.0,2.0
538,R_b3ABBCSo6Zx4y7H,Default Response Set,Anonymous,,,removed,0,2014-08-11 01:43:43,2014-08-11 01:48:13,1.0,removed,,,,,,,,,,,,,,2.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,,27.0,2.0
539,R_9SraZEmHwh0GRud,Default Response Set,Anonymous,,,removed,0,2014-08-11 02:15:44,2014-08-11 02:20:00,1.0,removed,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,,,,,,,,,,,,,,,32.0,2.0
540,R_8APmKBzjRtbeyyh,Default Response Set,Anonymous,,,removed,0,2014-08-11 03:11:39,2014-08-11 03:18:54,0.0,removed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,61.0,2.0
541,R_8q3rVoaU56agNMN,Default Response Set,Anonymous,,,removed,0,2014-08-11 04:11:00,2014-08-11 04:15:26,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,20.0,2.0
542,R_73dgEd4kdz1t2tv,Default Response Set,Anonymous,,,removed,0,2014-08-11 04:30:40,2014-08-11 04:34:12,1.0,removed,,,,,,,,,,,,,,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,,28.0,1.0
543,R_9txOzxQL7Kb3N9H,Default Response Set,Anonymous,,,removed,0,2014-08-11 07:14:34,2014-08-11 07:21:17,1.0,removed,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,,,,,,,,,,,,,,,23.0,2.0
544,R_9uar9qM1044WQVD,Default Response Set,Anonymous,,,removed,0,2014-08-11 07:59:48,2014-08-11 08:09:19,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,,,23.0,2.0
545,R_7ZGV176RahQ14W1,Default Response Set,Anonymous,,,removed,0,2014-08-11 09:30:56,2014-08-11 09:37:18,1.0,removed,,,,,,,,,,,,,,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,,25.0,2.0
546,R_cBIasvFVeDtlWoR,Default Response Set,Anonymous,,,removed,0,2014-08-11 10:13:25,2014-08-11 10:18:08,1.0,removed,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,,,,,,,,,,,,,,,28.0,2.0
547,R_25fVjXmia5SVw0Z,Default Response Set,Anonymous,,,removed,0,2014-08-11 10:20:44,2014-08-11 10:24:15,1.0,removed,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,28.0,1.0
548,R_8ePgcNliziTpi7j,Default Response Set,Anonymous,,,removed,0,2014-08-11 11:56:08,2014-08-11 12:02:57,1.0,removed,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,39.0,2.0
549,R_2srLFiCtg5ZeISN,Default Response Set,Anonymous,,,removed,0,2014-08-11 11:56:46,2014-08-11 12:01:35,1.0,removed,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,31.0,1.0
550,R_6PZpuhaUgneKKAR,Default Response Set,Anonymous,,,removed,0,2014-08-11 12:03:39,2014-08-11 12:11:41,1.0,removed,,,,,,,,,,,,,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,,48.0,2.0
551,R_cHe68qUUhMThhIx,Default Response Set,Anonymous,,,removed,0,2014-08-11 12:25:53,2014-08-11 12:31:05,1.0,removed,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,,52.0,2.0
552,R_8xiKRMkwrUWRTM1,Default Response Set,Anonymous,,,removed,0,2014-08-11 12:30:17,2014-08-11 12:36:01,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,,,,,,,,,,,,,,25.0,2.0
553,R_3gGxhG5hUr6v2zH,Default Response Set,Anonymous,,,removed,0,2014-08-11 13:14:15,2014-08-11 13:22:05,1.0,removed,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,,,,,,,,,,,,,,,33.0,1.0
554,R_aUUiUpGGNzcti97,Default Response Set,Anonymous,,,removed,0,2014-08-11 13:18:24,2014-08-11 13:20:49,1.0,removed,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,30.0,2.0
555,R_8hUGAjiMIH1jJid,Default Response Set,Anonymous,,,removed,0,2014-08-11 13:29:48,2014-08-11 13:35:45,1.0,removed,1.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,,,,,,,,,,,,,,,56.0,2.0
556,R_dhFfLw2DSihj8Zn,Default Response Set,Anonymous,,,removed,0,2014-08-11 14:20:11,2014-08-11 14:26:13,1.0,removed,,,,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,6.0,,25.0,1.0
557,R_3PfaGAXTOysFpLT,Default Response Set,Anonymous,,,removed,0,2014-08-11 14:21:10,2014-08-11 14:24:28,1.0,removed,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,21.0,2.0
558,R_3l90uoZpjj7PvoN,Default Response Set,Anonymous,,,removed,0,2014-08-11 14:30:55,2014-08-11 14:42:08,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,,59.0,1.0
559,R_8BRpkhKYCm4qfIx,Default Response Set,Anonymous,,,removed,0,2014-08-11 15:05:43,2014-08-11 15:08:31,1.0,removed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,,,,,,,,,,,,,,,35.0,2.0
560,R_3gS66K9geggZp9b,Default Response Set,Anonymous,,,removed,0,2014-08-11 16:04:38,2014-08-11 16:07:32,1.0,removed,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,19.0,1.0
561,R_6yYhfYJkfLANqKh,Default Response Set,Anonymous,,,removed,0,2014-08-11 17:00:51,2014-08-11 17:04:04,1.0,removed,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,,24.0,2.0
562,R_2soZMzfx8mj3DIp,Default Response Set,Anonymous,,,removed,0,2014-08-11 17:22:50,2014-08-11 17:30:26,1.0,removed,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,,33.0,2.0
563,R_083LO22nAEnfN89,Default Response Set,Anonymous,,,removed,0,2014-08-11 17:27:04,2014-08-11 17:32:59,1.0,removed,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,48.0,2.0
